timestamp;session_duration;calm_probability;focus_probability;delta;theta;alpha;beta;gamma;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-07-03T12:01:30.164967;56.87;0.411729684671472;0.2592506137683841;3.615;3.884;2.337;1.728;0.747;-3.177;-0.816;0.388;-39.692;-24.852;3.916;-32.548;0.768
2025-07-03T12:01:30.239027;56.94;0.411729684671472;0.2592506137683841;3.615;3.884;2.337;1.728;0.747;5.905;1.793;-0.523;7.312;9.788;0.308;3.505;1.282
2025-07-03T12:01:30.244055;56.95;0.411729684671472;0.2592506137683841;3.615;3.884;2.337;1.728;0.747;-0.326;-1.778;0.183;8.757;3.929;-2.001;-0.885;1.191
2025-07-03T12:01:30.297812;57.0;0.411729684671472;0.2592506137683841;3.615;3.884;2.337;1.728;0.747;-2.309;-0.583;0.255;-3.582;-3.601;1.721;16.968;-0.421
2025-07-03T12:01:30.354459;57.06;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;-2.309;-0.583;0.255;-3.582;-3.601;1.721;16.968;-0.421
2025-07-03T12:01:30.419566;57.12;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;-1.644;-1.19;-0.201;6.152;4.304;0.691;14.562;0.761
2025-07-03T12:01:30.490380;57.19;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;3.882;2.486;0.162;10.065;5.918;-3.824;19.497;-0.702
2025-07-03T12:01:30.545164;57.25;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;-2.707;-0.122;-0.559;-24.611;-15.301;4.911;-23.911;-1.548
2025-07-03T12:01:30.611061;57.31;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;0.605;1.645;0.271;7.822;7.06;-2.191;-22.633;-2.307
2025-07-03T12:01:30.666977;57.37;0.411729684671472;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;6.095;0.063;-0.034;23.602;11.018;0.606;1.069;4.471
2025-07-03T12:01:30.720662;57.42;0.4314588750563993;0.2592506137683841;3.367;4.188;2.465;1.746;0.667;6.095;0.063;-0.034;23.602;11.018;0.606;1.069;4.471
2025-07-03T12:01:30.726261;57.43;0.4314588750563993;0.23557168846405882;3.367;4.188;2.465;1.746;0.667;6.095;0.063;-0.034;23.602;11.018;0.606;1.069;4.471
2025-07-03T12:01:30.729511;57.43;0.4314588750563993;0.23557168846405882;2.439;2.929;3.038;2.029;0.698;6.095;0.063;-0.034;23.602;11.018;0.606;1.069;4.471
2025-07-03T12:01:30.734164;57.44;0.4314588750563993;0.23557168846405882;2.439;2.929;3.038;2.029;0.698;-7.586;-3.357;0.579;-19.313;-11.471;-0.183;4.639;0.435
2025-07-03T12:01:30.842065;57.55;0.4314588750563993;0.23557168846405882;2.439;2.929;3.038;2.029;0.698;1.382;1.908;1.497;2.65;3.075;-1.135;14.814;0.691
2025-07-03T12:01:30.923925;57.63;0.4314588750563993;0.23557168846405882;1.43;2.59;1.922;2.357;0.747;1.382;1.908;1.497;2.65;3.075;-1.135;14.814;0.691
2025-07-03T12:01:30.926923;57.63;0.4314588750563993;0.23557168846405882;1.43;2.59;1.922;2.357;0.747;-0.489;0.661;-1.491;-3.924;-0.415;-1.993;-13.182;-3.972
2025-07-03T12:01:30.981467;57.68;0.4314588750563993;0.23557168846405882;1.43;2.59;1.922;2.357;0.747;3.537;0.896;-1.898;8.15;2.803;1.339;3.089;0.487
2025-07-03T12:01:31.088069;57.79;0.4314588750563993;0.23557168846405882;1.43;2.59;1.922;2.357;0.747;-3.442;-1.871;2.287;-8.055;-9.283;1.489;-3.175;-1.08
2025-07-03T12:01:31.091075;57.79;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;-3.442;-1.871;2.287;-8.055;-9.283;1.489;-3.175;-1.08
2025-07-03T12:01:31.099154;57.8;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;0.984;-3.103;-3.447;2.649;3.284;-0.89;8.329;-0.352
2025-07-03T12:01:31.102155;57.81;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;-3.015;0.79;1.749;1.694;3.792;3.223;6.075;3.91
2025-07-03T12:01:31.156657;57.86;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;3.224;3.785;0.94;2.76;3.981;-2.402;-1.192;1.181
2025-07-03T12:01:31.209788;57.91;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;4.174;0.624;-0.239;0.687;-0.157;-1.855;-8.802;-2.34
2025-07-03T12:01:31.262752;57.97;0.4314588750563993;0.23557168846405882;2.026;2.211;1.476;2.33;0.787;-3.049;-3.71;1.866;-11.039;-8.2;0.936;-7.511;1.21
2025-07-03T12:01:31.321536;58.02;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-3.049;-3.71;1.866;-11.039;-8.2;0.936;-7.511;1.21
2025-07-03T12:01:31.331831;58.03;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-5.519;2.356;-1.228;2.602;-2.144;-0.678;2.33;-5.064
2025-07-03T12:01:31.395789;58.1;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;4.988;0.397;0.158;9.414;5.339;-1.114;13.113;3.027
2025-07-03T12:01:31.451449;58.15;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-0.514;-1.589;0.314;-5.075;-1.551;2.258;-7.764;1.967
2025-07-03T12:01:31.522182;58.23;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-3.36;0.265;-2.53;-5.823;-1.79;1.04;-4.862;-1.287
2025-07-03T12:01:31.578965;58.28;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;1.38;-0.828;1.409;-3.591;2.02;0.278;-7.575;-2.245
2025-07-03T12:01:31.681586;58.38;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;4.377;3.051;1.275;10.633;6.056;-0.367;11.5;3.444
2025-07-03T12:01:31.684587;58.39;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;0.422;0.801;1.044;0.172;-2.895;-0.43;0.505;-1.242
2025-07-03T12:01:31.736810;58.44;0.4314588750563993;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-2.819;-2.282;-0.825;-5.287;-3.093;0.64;-10.394;-0.578
2025-07-03T12:01:31.824049;58.53;0.4742401997108022;0.23557168846405882;1.706;1.402;2.721;2.236;0.648;-2.819;-2.282;-0.825;-5.287;-3.093;0.64;-10.394;-0.578
2025-07-03T12:01:31.832652;58.54;0.4742401997108022;0.2459605329031257;1.706;1.402;2.721;2.236;0.648;-2.819;-2.282;-0.825;-5.287;-3.093;0.64;-10.394;-0.578
2025-07-03T12:01:31.889637;58.59;0.4742401997108022;0.2459605329031257;2.402;3.684;2.893;1.696;0.665;-2.819;-2.282;-0.825;-5.287;-3.093;0.64;-10.394;-0.578
2025-07-03T12:01:31.948181;58.65;0.4742401997108022;0.2459605329031257;2.164;3.601;2.989;2.305;0.723;-2.819;-2.282;-0.825;-5.287;-3.093;0.64;-10.394;-0.578
2025-07-03T12:01:31.959883;58.66;0.4742401997108022;0.2459605329031257;2.164;3.601;2.989;2.305;0.723;0.373;-2.591;-2.15;14.688;10.372;-3.223;31.106;-0.287
2025-07-03T12:01:32.071024;58.77;0.4742401997108022;0.2459605329031257;2.164;3.601;2.989;2.305;0.723;-2.527;0.319;-1.672;-10.778;-9.339;0.422;-5.334;-0.122
2025-07-03T12:01:32.188062;58.89;0.4742401997108022;0.2459605329031257;2.251;2.76;2.248;1.627;0.697;-2.527;0.319;-1.672;-10.778;-9.339;0.422;-5.334;-0.122
2025-07-03T12:01:32.243767;58.95;0.4742401997108022;0.2459605329031257;2.251;2.76;2.248;1.627;0.697;4.051;0.985;2.541;0.574;-0.237;1.727;-3.162;2.871
2025-07-03T12:01:32.246776;58.95;0.4742401997108022;0.2459605329031257;2.251;2.76;2.248;1.627;0.697;-3.607;-0.128;-0.245;3.633;-0.59;0.5;2.165;-2.36
2025-07-03T12:01:32.349886;59.05;0.4742401997108022;0.2459605329031257;2.251;2.76;2.248;1.627;0.697;0.048;3.133;0.592;-14.871;-5.162;-1.594;-28.187;-1.809
2025-07-03T12:01:32.352279;59.06;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;0.048;3.133;0.592;-14.871;-5.162;-1.594;-28.187;-1.809
2025-07-03T12:01:32.356798;59.06;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;2.641;-0.405;-1.223;1.133;2.289;0.976;-10.668;2.53
2025-07-03T12:01:32.411476;59.11;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-0.974;-3.712;1.311;12.172;9.533;1.762;18.685;-0.355
2025-07-03T12:01:32.465052;59.17;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-1.214;2.201;-0.651;-1.866;-1.909;-2.292;10.697;-1.49
2025-07-03T12:01:32.519343;59.22;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;3.274;-0.333;0.684;-6.306;-7.028;3.008;3.402;1.334
2025-07-03T12:01:32.571474;59.27;0.4742401997108022;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-0.236;-0.664;0.828;9.662;3.788;-2.13;-4.49;3.037
2025-07-03T12:01:32.572972;59.28;0.3561660694696441;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-0.236;-0.664;0.828;9.662;3.788;-2.13;-4.49;3.037
2025-07-03T12:01:32.574983;59.28;0.3561660694696441;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-2.356;2.957;-2.054;1.794;3.344;-0.873;-6.798;-0.672
2025-07-03T12:01:32.628938;59.33;0.3561660694696441;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;-7.793;-1.068;-1.881;-22.265;-13.495;1.514;-12.563;-5.187
2025-07-03T12:01:32.686724;59.39;0.3561660694696441;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;5.491;-0.535;2.849;3.625;6.982;-1.965;9.979;-0.594
2025-07-03T12:01:32.739887;59.44;0.3561660694696441;0.2459605329031257;2.813;3.529;2.419;1.721;0.737;7.041;-3.016;-0.615;21.133;9.316;-0.425;11.591;1.786
2025-07-03T12:01:32.741887;59.44;0.3561660694696441;0.2675630971743056;2.813;3.529;2.419;1.721;0.737;7.041;-3.016;-0.615;21.133;9.316;-0.425;11.591;1.786
2025-07-03T12:01:32.795984;59.5;0.3561660694696441;0.2675630971743056;2.597;2.378;2.586;2.27;0.714;7.041;-3.016;-0.615;21.133;9.316;-0.425;11.591;1.786
2025-07-03T12:01:32.848687;59.55;0.3561660694696441;0.2675630971743056;2.597;2.378;2.586;2.27;0.714;-0.456;2.185;1.652;2.825;-1.364;4.532;6.08;2.442
2025-07-03T12:01:32.849685;59.55;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;-0.456;2.185;1.652;2.825;-1.364;4.532;6.08;2.442
2025-07-03T12:01:32.852685;59.56;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;-3.713;-0.814;-0.947;-7.529;-3.536;-2.287;10.917;1.755
2025-07-03T12:01:32.853685;59.56;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;-0.148;2.985;-0.093;-16.943;-3.825;-0.366;-12.978;-1.493
2025-07-03T12:01:32.912476;59.62;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;2.376;-2.355;-1.677;7.494;4.205;-2.262;-6.05;-0.372
2025-07-03T12:01:33.016888;59.72;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;-4.703;-1.006;0.927;10.322;-1.527;0.986;-14.957;-0.447
2025-07-03T12:01:33.070575;59.77;0.3561660694696441;0.2675630971743056;1.972;1.786;1.821;2.213;0.747;-0.774;1.347;0.124;1.685;-2.907;0.577;-8.499;-2.039
2025-07-03T12:01:33.106738;59.81;0.3561660694696441;0.2675630971743056;2.061;1.959;2.145;1.631;0.516;-0.774;1.347;0.124;1.685;-2.907;0.577;-8.499;-2.039
2025-07-03T12:01:33.160368;59.86;0.3561660694696441;0.2675630971743056;2.061;1.959;2.145;1.631;0.516;2.06;-0.702;-0.74;-6.098;-3.872;2.443;-3.557;1.529
2025-07-03T12:01:33.214647;59.92;0.3561660694696441;0.2675630971743056;2.061;1.959;2.145;1.631;0.516;-1.087;1.457;1.585;-1.169;3.667;-2.83;19.213;-1.636
2025-07-03T12:01:33.271348;59.97;0.3561660694696441;0.2675630971743056;2.061;1.959;2.145;1.631;0.516;4.746;-0.677;0.134;3.352;6.415;2.239;15.445;4.187
2025-07-03T12:01:33.327077;60.03;0.3561660694696441;0.2675630971743056;2.061;1.959;2.145;1.631;0.516;-0.071;-0.227;0.01;-2.513;0.957;-0.731;17.887;-0.562
2025-07-03T12:01:33.328102;60.03;0.3561660694696441;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;-0.071;-0.227;0.01;-2.513;0.957;-0.731;17.887;-0.562
2025-07-03T12:01:33.380749;60.08;0.3561660694696441;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;-4.349;-0.487;-0.508;-0.848;-2.101;-4.861;-10.115;-0.858
2025-07-03T12:01:33.439109;60.14;0.3561660694696441;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;2.735;3.84;-0.828;6.668;1.181;4.144;-9.985;-1.344
2025-07-03T12:01:33.493639;60.2;0.3561660694696441;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;-1.197;-1.487;-0.105;-15.591;-13.251;0.271;-31.902;-1.133
2025-07-03T12:01:33.587000;60.29;0.2927801610761331;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;-1.197;-1.487;-0.105;-15.591;-13.251;0.271;-31.902;-1.133
2025-07-03T12:01:33.592034;60.3;0.2927801610761331;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;-3.713;-2.622;1.748;-5.117;1.931;1.798;-2.28;-0.729
2025-07-03T12:01:33.648541;60.35;0.2927801610761331;0.2675630971743056;3.955;3.048;2.971;2.187;0.629;3.971;-3.922;0.901;10.588;9.694;0.331;16.394;2.82
2025-07-03T12:01:33.751956;60.46;0.2927801610761331;0.20546901230028392;3.955;3.048;2.971;2.187;0.629;3.971;-3.922;0.901;10.588;9.694;0.331;16.394;2.82
2025-07-03T12:01:33.756138;60.46;0.2927801610761331;0.20546901230028392;3.955;3.048;2.971;2.187;0.629;1.612;4.979;-0.409;15.854;7.388;-2.742;26.448;1.008
2025-07-03T12:01:33.758839;60.46;0.2927801610761331;0.20546901230028392;2.806;2.614;1.866;2.53;0.705;1.612;4.979;-0.409;15.854;7.388;-2.742;26.448;1.008
2025-07-03T12:01:33.766634;60.47;0.2927801610761331;0.20546901230028392;2.806;2.614;1.866;2.53;0.705;-2.51;-0.109;-5.031;-8.409;-6.588;-2.534;-11.467;-1.359
2025-07-03T12:01:33.770785;60.47;0.2927801610761331;0.20546901230028392;2.806;2.614;1.866;2.53;0.705;1.012;1.785;2.823;-9.203;-6.748;3.148;-10.007;-1.672
2025-07-03T12:01:33.877014;60.58;0.2927801610761331;0.20546901230028392;2.806;2.614;1.866;2.53;0.705;-0.36;0.596;0.879;-2.161;-0.519;0.257;4.727;0.671
2025-07-03T12:01:33.879215;60.58;0.2927801610761331;0.20546901230028392;2.946;3.691;1.281;2.012;0.765;-0.36;0.596;0.879;-2.161;-0.519;0.257;4.727;0.671
2025-07-03T12:01:33.934143;60.64;0.2927801610761331;0.20546901230028392;2.946;3.691;1.281;2.012;0.765;-2.821;-4.492;2.623;-3.361;-3.615;2.413;-5.408;0.768
2025-07-03T12:01:33.986977;60.69;0.2927801610761331;0.20546901230028392;2.946;3.691;1.281;2.012;0.765;4.723;2.852;-2.603;13.742;9.367;-1.284;9.521;-0.452
2025-07-03T12:01:34.041479;60.74;0.2927801610761331;0.20546901230028392;2.946;3.691;1.281;2.012;0.765;-0.215;0.712;1.193;15.6;10.265;-4.176;8.526;2.15
2025-07-03T12:01:34.047979;60.75;0.2927801610761331;0.20546901230028392;2.946;3.691;1.281;2.012;0.765;-3.999;-0.777;-2.476;-10.795;-9.039;0.01;-8.237;-1.752
2025-07-03T12:01:34.111910;60.81;0.2927801610761331;0.20546901230028392;3.633;2.934;3.061;2.711;0.862;-3.999;-0.777;-2.476;-10.795;-9.039;0.01;-8.237;-1.752
2025-07-03T12:01:34.164395;60.87;0.2927801610761331;0.20546901230028392;3.633;2.934;3.061;2.711;0.862;0.633;-1.757;1.143;-25.09;-13.984;3.165;-20.78;0.7
2025-07-03T12:01:34.272023;60.98;0.2927801610761331;0.20546901230028392;3.633;2.934;3.061;2.711;0.862;0.219;-1.917;-1.451;0.684;1.98;0.263;1.809;-1.83
2025-07-03T12:01:34.324641;61.03;0.2927801610761331;0.20546901230028392;3.633;2.934;3.061;2.711;0.862;2.265;2.765;1.441;20.781;12.269;-0.186;23.454;-0.511
2025-07-03T12:01:34.326749;61.03;0.2927801610761331;0.20546901230028392;2.025;2.353;3.501;2.615;0.79;2.265;2.765;1.441;20.781;12.269;-0.186;23.454;-0.511
2025-07-03T12:01:34.382484;61.09;0.2927801610761331;0.20546901230028392;2.025;2.353;3.501;2.615;0.79;-0.159;1.241;-0.53;8.468;4.623;-0.45;1.863;1.616
2025-07-03T12:01:34.394100;61.1;0.2927801610761331;0.20546901230028392;2.025;2.353;3.501;2.615;0.79;-4.617;-4.313;1.359;-11.946;-12.251;-0.382;-20.872;-1.852
2025-07-03T12:01:34.503903;61.21;0.2927801610761331;0.20546901230028392;2.025;2.353;3.501;2.615;0.79;5.363;4.219;-0.125;-6.584;-0.6;-2.63;1.177;2.584
2025-07-03T12:01:34.607448;61.31;0.2927801610761331;0.20546901230028392;2.025;2.353;3.501;2.615;0.79;-4.509;0.292;-1.509;-8.095;-3.781;0.427;-13.543;-1.711
2025-07-03T12:01:34.609483;61.31;0.2927801610761331;0.20546901230028392;3.765;3.661;1.925;2.641;0.765;-4.509;0.292;-1.509;-8.095;-3.781;0.427;-13.543;-1.711
2025-07-03T12:01:34.610474;61.31;0.2927801610761331;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;-4.509;0.292;-1.509;-8.095;-3.781;0.427;-13.543;-1.711
2025-07-03T12:01:34.611477;61.31;0.2927801610761331;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;-1.543;-2.07;-1.028;0.737;1.011;0.051;4.636;1.294
2025-07-03T12:01:34.612481;61.32;0.37500948513966303;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;-1.543;-2.07;-1.028;0.737;1.011;0.051;4.636;1.294
2025-07-03T12:01:34.670160;61.37;0.37500948513966303;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;6.076;-2.1;3.097;23.276;17.728;3.894;24.739;0.488
2025-07-03T12:01:34.731473;61.43;0.37500948513966303;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;3.852;4.488;1.178;3.912;-0.454;0.238;18.116;2.186
2025-07-03T12:01:34.786679;61.49;0.37500948513966303;0.26575444673688975;3.765;3.661;1.925;2.641;0.765;-5.397;0.037;-2.822;-9.275;-5.62;-1.166;-10.342;-4.635
2025-07-03T12:01:34.788743;61.49;0.37500948513966303;0.26575444673688975;2.073;2.946;2.247;1.481;0.736;-5.397;0.037;-2.822;-9.275;-5.62;-1.166;-10.342;-4.635
2025-07-03T12:01:34.843231;61.55;0.37500948513966303;0.26575444673688975;2.073;2.946;2.247;1.481;0.736;0.534;-1.664;-0.657;-1.47;-1.318;-2.635;-3.603;1.031
2025-07-03T12:01:34.896078;61.6;0.37500948513966303;0.26575444673688975;2.073;2.946;2.247;1.481;0.736;-3.673;-2.704;-2.652;-12.547;-8.196;0.981;-20.218;-1.71
2025-07-03T12:01:34.949494;61.65;0.37500948513966303;0.26575444673688975;2.073;2.946;2.247;1.481;0.736;3.218;1.652;4.35;8.277;4.717;2.899;-0.449;3.137
2025-07-03T12:01:35.084547;61.79;0.37500948513966303;0.26575444673688975;2.073;2.946;2.247;1.481;0.736;1.652;0.845;0.34;1.017;0.024;-1.22;4.853;0.893
2025-07-03T12:01:35.143812;61.85;0.37500948513966303;0.26575444673688975;2.272;2.14;2.853;1.981;0.597;1.652;0.845;0.34;1.017;0.024;-1.22;4.853;0.893
2025-07-03T12:01:35.195907;61.9;0.37500948513966303;0.26575444673688975;2.272;2.14;2.853;1.981;0.597;-2.731;0.877;-2.296;-9.025;-6.636;-2.795;0.562;-1.099
2025-07-03T12:01:35.250392;61.95;0.37500948513966303;0.26575444673688975;2.272;2.14;2.853;1.981;0.597;1.386;1.937;-0.038;2.221;5.762;1.188;3.925;-1.694
2025-07-03T12:01:35.303801;62.01;0.37500948513966303;0.26575444673688975;2.272;2.14;2.853;1.981;0.597;-1.281;-3.044;3.545;6.379;3.175;-0.769;-2.597;1.904
2025-07-03T12:01:35.305110;62.01;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;-1.281;-3.044;3.545;6.379;3.175;-0.769;-2.597;1.904
2025-07-03T12:01:35.357910;62.06;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;2.741;0.419;0.437;9.003;5.703;1.705;7.751;0.065
2025-07-03T12:01:35.361920;62.06;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;-2.724;-1.652;-3.279;-7.934;-7.179;1.858;-15.29;-0.056
2025-07-03T12:01:35.414588;62.12;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;2.572;1.703;-0.698;5.967;2.807;0.667;14.601;0.804
2025-07-03T12:01:35.467068;62.17;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;-6.653;-1.088;-0.664;-23.369;-16.147;-4.881;-19.493;-6.506
2025-07-03T12:01:35.522336;62.23;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;5.304;1.54;2.518;6.243;6.906;0.442;4.275;4.097
2025-07-03T12:01:35.525894;62.23;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;1.291;-1.279;-0.096;19.184;13.32;1.752;15.355;-1.303
2025-07-03T12:01:35.609339;62.31;0.37500948513966303;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;-0.505;2.476;-0.299;11.744;7.637;0.929;11.866;2.491
2025-07-03T12:01:35.713356;62.42;0.36709261235227725;0.26575444673688975;2.641;3.088;3.827;2.297;0.854;-0.505;2.476;-0.299;11.744;7.637;0.929;11.866;2.491
2025-07-03T12:01:35.714588;62.42;0.36709261235227725;0.2918766789613767;2.641;3.088;3.827;2.297;0.854;-0.505;2.476;-0.299;11.744;7.637;0.929;11.866;2.491
2025-07-03T12:01:35.767782;62.47;0.36709261235227725;0.2918766789613767;3.464;2.72;2.859;2.199;0.797;-0.505;2.476;-0.299;11.744;7.637;0.929;11.866;2.491
2025-07-03T12:01:35.780692;62.48;0.36709261235227725;0.2918766789613767;3.464;2.72;2.859;2.199;0.797;-3.049;-1.56;-1.192;-12.946;-9.364;-2.276;-0.175;1.187
2025-07-03T12:01:35.832961;62.54;0.36709261235227725;0.2918766789613767;3.464;2.72;2.859;2.199;0.797;0.6;0.495;0.137;-21.196;-13.479;3.32;-20.627;0.434
2025-07-03T12:01:35.895069;62.6;0.36709261235227725;0.2918766789613767;3.464;2.72;2.859;2.199;0.797;0.567;-1.308;0.4;-4.197;-1.509;-0.325;-8.046;-2.934
2025-07-03T12:01:35.903990;62.61;0.36709261235227725;0.2918766789613767;3.464;2.72;2.859;2.199;0.797;0.446;-0.031;1.372;13.641;6.588;0.202;4.512;1.627
2025-07-03T12:01:36.066085;62.77;0.36709261235227725;0.2918766789613767;3.143;2.164;2.146;1.876;0.67;0.446;-0.031;1.372;13.641;6.588;0.202;4.512;1.627
2025-07-03T12:01:36.072976;62.78;0.36709261235227725;0.2918766789613767;3.143;2.164;2.146;1.876;0.67;1.649;0.047;-0.781;15.052;9.592;-2.636;14.418;-1.352
2025-07-03T12:01:36.086788;62.79;0.36709261235227725;0.2918766789613767;3.143;2.164;2.146;1.876;0.67;1.882;1.883;-1.346;8.096;5.835;-0.326;11.179;2.161
2025-07-03T12:01:36.149959;62.85;0.36709261235227725;0.2918766789613767;2.094;2.077;4.054;2.625;0.634;1.882;1.883;-1.346;8.096;5.835;-0.326;11.179;2.161
2025-07-03T12:01:36.150958;62.85;0.36709261235227725;0.2918766789613767;2.094;2.077;4.054;2.625;0.634;-0.273;0.272;1.691;-13.83;-11.613;1.763;-8.695;-0.434
2025-07-03T12:01:36.211208;62.91;0.36709261235227725;0.2918766789613767;2.094;2.077;4.054;2.625;0.634;-4.699;-0.883;0.024;-20.98;-9.685;-2.328;-20.164;-4.527
2025-07-03T12:01:36.270076;62.97;0.36709261235227725;0.2918766789613767;2.094;2.077;4.054;2.625;0.634;0.834;-1.351;-1.465;10.285;9.133;0.759;5.489;3.622
2025-07-03T12:01:36.326993;63.03;0.36709261235227725;0.2918766789613767;2.646;3.902;4.454;1.659;0.589;0.834;-1.351;-1.465;10.285;9.133;0.759;5.489;3.622
2025-07-03T12:01:36.338679;63.04;0.36709261235227725;0.2918766789613767;2.646;3.902;4.454;1.659;0.589;-1.596;-2.811;1.431;1.216;-1.249;1.976;-10.904;-0.667
2025-07-03T12:01:36.447964;63.15;0.36709261235227725;0.2918766789613767;2.646;3.902;4.454;1.659;0.589;3.111;5.802;-0.891;1.21;-2.653;0.699;3.075;0.052
2025-07-03T12:01:36.500943;63.2;0.36709261235227725;0.2918766789613767;2.646;3.902;4.454;1.659;0.589;2.387;-1.644;-1.341;17.703;10.982;1.036;26.033;1.313
2025-07-03T12:01:36.556644;63.26;0.36709261235227725;0.2918766789613767;2.646;3.902;4.454;1.659;0.589;-1.849;-2.183;3.204;-13.724;-3.723;-3.252;-7.801;-0.445
2025-07-03T12:01:36.610575;63.31;0.36709261235227725;0.2918766789613767;2.395;2.417;1.977;2.435;0.827;-1.849;-2.183;3.204;-13.724;-3.723;-3.252;-7.801;-0.445
2025-07-03T12:01:36.613490;63.32;0.36709261235227725;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;-1.849;-2.183;3.204;-13.724;-3.723;-3.252;-7.801;-0.445
2025-07-03T12:01:36.624059;63.33;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;-1.849;-2.183;3.204;-13.724;-3.723;-3.252;-7.801;-0.445
2025-07-03T12:01:36.635016;63.34;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;-0.108;2.828;0.464;-9.793;-8.587;2.022;-8.276;0.82
2025-07-03T12:01:36.691895;63.39;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;-7.114;-0.812;-1.033;0.494;0.959;-5.57;3.844;-2.039
2025-07-03T12:01:36.745156;63.45;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;7.132;-1.986;-1.209;9.886;6.479;2.339;4.63;2.545
2025-07-03T12:01:36.798045;63.5;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;2.428;0.875;-2.287;9.833;5.476;2.011;-1.954;-3.97
2025-07-03T12:01:36.850072;63.55;0.3879485059123913;0.27440214071526464;2.395;2.417;1.977;2.435;0.827;-2.388;3.246;3.462;-7.213;-6.047;2.252;-3.211;0.665
2025-07-03T12:01:36.902416;63.61;0.3879485059123913;0.27440214071526464;3.104;4.366;3.174;2.884;0.66;-2.388;3.246;3.462;-7.213;-6.047;2.252;-3.211;0.665
